Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23
,坐便器,Toilet pan,3922900000,39269099000,0.15,0.13,,,涤纶制瓶套,Polyester bottle cover,6307909990,630790900099,0.14,0,0.01,0.13,,夹盘,Chuck plate,8467.92.00,12.60,0.21,0
,小便器,Urinal,6910109090,39269099000,0.15,0.13,,,保护垫,protective pad,4016999090,630790900099,0.14,0,0.01,0.13,,螺丝套,Screw sleeve,8467.92.00,12.60,0.21,0
,洗浴盆,Bidet,7324100090,39269099000,0.15,0.13,,,肩套,shoulder cover,6307909990,630790900099,0.14,0,0.01,0.13,,把手外壳,Handle housing,8467.92.00,12.60,0.21,0
,坐便椅,potty chair,3922900000,39269099000,0.15,0.13,,,干衣球,dryer ball,6307909990,630790900099,0.14,0,0.01,0.13,,挡杆,Stop rod,8467.99.00,12.60,0.21,0
,瓷杯,Porcelain cup,6911102000,39269099000,0.15,0.13,,,婴儿包巾,wrap,6111200090,630790900099,0.14,0,0.01,0.13,,钉盒,Nail box,7317.00.30,12.60,0.21,0.03
,茶杯套装,Teacup set,7013370000,39269099000,0.15,0.13,,,涤纶护臂,polyester Armguard,6307909990,630790900099,0.14,0,0.01,0.13,,平衡件,Counterweight,8205.90.00,18.00,0.21,0.03
,茶具套装,Tea set,7013370000,39269099000,0.15,0.13,,,护腿,Shin guard,6307909990,630790900099,0.14,0,0.01,0.13,,钳牙,Clamp teeth,8207.30.00,35.00,0.105,0
,碟子,dish,3924100099,39269099000,0.15,0.13,,,文化服装,Cultural clothing,6211499900,630790900099,0.14,0,0.01,0.13,,转换盘,Conversion plate,8207.30.00,35.00,0.105,0
,茶壶,Teapot,6911102000,39269099000,0.15,0.13,,,套筒,sleeve,8204200020,630790900099,0.14,0,0.01,0.13,,气门杆,Valve stem,8412.90.90,12.60,0.21,0
,内盘,Inner dish,3923509090,39269099000,0.15,0.13,,,滤布,Press cloth,5911900000,630790900099,0.14,0,0.01,0.13,,风门,Air damper,8412.90.90,12.60,0.21,0
,餐碗,Serving bowl,3924100019,39269099000,0.15,0.13,,,杯套,Cup sleeve,3924100099,630790900099,0.14,0,0.01,0.13,,进气口,Air intakes,8412.90.90,12.60,0.21,0
,碗碟套装,Dish set,3924100019,39269099000,0.15,0.13,,,护罩,Decorative guard,6304939000,630790900099,0.14,0,0.01,0.13,,钻探,Drilling,8467.22.00,20.00,0.21,0.03
,正方形餐盘,Square serving plate,3924100019,39269099000,0.15,0.13,,,靠垫套,cushion cover,6304939000,630790900099,0.14,0,0.01,0.13,,惰轮,Idler wheel,8467.92.00,12.60,0.21,0
,盘子,plate,7323990090,39269099000,0.15,0.13,,,滑雪用品,Ski equipment,9506190000,630790900099,0.14,0,0.01,0.13,,把手夹,Handle clips,8467.92.00,12.60,0.21,0
,餐桌用具,Table set,3924100099,39269099000,0.15,0.13,,,攀岩用品,Climbing gear,9506990090,630790900099,0.14,0,0.01,0.13,,手柄架,Handle bracket,8467.92.00,12.60,0.21,0
,碗具,Bowl set,3924100099,39269099000,0.15,0.13,,,沙发配件,Sofa accessories,9401990090,630790900099,0.14,0,0.01,0.13,,防护装置,Guard,8467.92.00,12.60,0.21,0
,茶盘,Tea tray,6912001000,39269099000,0.15,0.13,,,提篮,bassinet basket,6307909990,630790900099,0.14,0,0.01,0.13,,支撑手柄,Support handle,8467.92.00,12.60,0.21,0
,杯子,cup,3924100099,39269099000,0.15,0.13,,,针垫,Pincushion,6307909990,630790900099,0.14,0,0.01,0.13,,气塞,Air plug,8467.99.00,12.60,0.21,0
,马克杯,Mug,3924100019,39269099000,0.15,0.13,,,罩套,Textile cover,6307909990,630790900099,0.14,0,0.01,0.13,,排气盖,Exhaust cap,8467.99.00,12.60,0.21,0
,皂液器,Soap dispenser,3922900000,39269099000,0.15,0.13,,,防护背心,vest,6114300000,630790900099,0.14,0,0.01,0.13,,导管接头,Conduit adapter,8467.99.00,12.60,0.21,0
,皂液盒,Soap liquid box,3924900059,39269099000,0.15,0.13,,,汽车仪表盘罩,Plastic shell,3926909990,630790900099,0.14,0,0.01,0.13,,齿轮盖,Gear covers,8467.99.00,12.60,0.21,0
,吸盘壁架,Sucker ledges,3924900059,39269099000,0.15,0.13,,,汽车球座,Car ball seat,8511900000,630790900099,0.14,0,0.01,0.13,,电缆固定器,Cable holder,8467.99.00,12.60,0.21,0
,香皂托盘,Soap tray,3924900059,39269099000,0.15,0.13,,,汽车带夹,Car belt clamp,8511900000,630790900099,0.14,0,0.01,0.13,,气动扳手头,Pneumatic wrench head,8467.99.00,12.60,0.21,0
,洗漱套装,Toiletries set,6302930000,39269099000,0.15,0.13,,,婴儿车皮带罩,Stroller belt cover,8715000000,630790900099,0.14,0,0.01,0.13,,黄油枪头,Butter gun tip,8467.99.00,12.60,0.21,0
,浴室四件套,Bathroom four-piece set,7013990090,39269099000,0.15,0.13,,,防尘罩,Dust shield,8708702990,630790900099,0.14,0,0.01,0.13,,控制线,Control line,8467.99.00,12.60,0.21,0
,首饰盘,Jewelry Tray,3926909990,39269099000,0.15,0.13,,,摩托车罩,Motorcycle cover,8714999000,630790900099,0.14,0,0.01,0.13,,隔油板,Grease trap,8479.89.92,02.00,0.105,0
,瓷瓶,porcelain bottles,6913100000,39269099000,0.15,0.13,,,汽车球笼套,Car ball cage sleeve,8708949900,630790900099,0.14,0,0.01,0.13,,砂轮帽,Grinding wheel cap,6804.21.90,05.40,0.21,0.03
,容量瓶,Volumetric bottle,7010900029,39269099000,0.15,0.13,,,保护杆盖,Guard rod cover,8708299990,630790900099,0.14,0,0.01,0.13,,齿条,Rack,7326.90.20,00.00,0.21,0.03
,量瓶,Measuring bottle,7017900099,39269099000,0.15,0.13,,,汽车软制顶棚,Soft ceiling of automobile,8708299990,630790900099,0.14,0,0.01,0.13,,夹杆,Clamp bar,8466.10.00,02.00,0.21,0
,分液漏斗,Parting funnel,7017900099,39269099000,0.15,0.13,,,吉普车车顶,The roof of the jeep,8708299990,630790900099,0.14,0,0.01,0.13,,角尺,Angle square,8466.10.00,02.00,0.21,0
,耐热玻璃管,Pyrex tube,7020001000,39269099000,0.15,0.13,,,汽车挂帘,Car curtain,8708299990,630790900099,0.14,0,0.01,0.13,,量规板,Gauge plate,8466.10.00,02.00,0.21,0
,内部燃烧管,Internal combustion tube,7020001000,39269099000,0.15,0.13,,,压盖,Gland,3917400019,630790900099,0.14,0,0.01,0.13,,挂钩支撑,Hook support,8466.10.00,02.00,0.21,0
,装饰玻璃片,Decorative glass sheets,7016100000,39269099000,0.15,0.13,,,防晒垫,Sun pad,3918909090,630790900099,0.14,0,0.01,0.13,,张力滑杆,Tension slide,8466.10.00,02.00,0.21,0
,玻璃砖,Glass bricks,7016900000,39269099000,0.15,0.13,,,置物垫,Storage mat,3918909090,630790900099,0.14,0,0.01,0.13,,工具手柄,Tool handle,8466.92.00,12.60,0.21,0
,玻璃碎片,Glass shards,7016900000,39269099000,0.15,0.13,,,篷布,Tarpaulin,3920100010,630790900099,0.14,0,0.01,0.13,,前把手,Front handle,8467.92.00,12.60,0.21,0
,后视镜,rearview mirror,7009100029,39269099000,0.15,0.13,,,防水布,Tarp,3920100010,630790900099,0.14,0,0.01,0.13,,固定手柄,Secure handle,8467.92.00,12.60,0.21,0
,平光镜,Flat mirrors,7009920000,39269099000,0.15,0.13,,,网格布,Mesh cloth,3920100010,630790900099,0.14,0,0.01,0.13,,电动工具手柄,Power tool handle,8467.92.00,12.60,0.21,0
,化妆镜,Makeup Mirror,7009920000,39269099000,0.15,0.13,,,热转印膜,Heat transfer film,3920100010,630790900099,0.14,0,0.01,0.13,,开关盖,Switch cover,8467.99.00,12.60,0.21,0
,镜子,glasses mirror,7009920000,39269099000,0.15,0.13,,,尼龙盘,Nylon tray,3920920010,630790900099,0.14,0,0.01,0.13,,清洁盖,Cleaning cover,8467.99.00,12.60,0.21,0
,聚焦镜,focusing mirror,9002900000,39269099000,0.15,0.13,,,高温布,High temperature cloth,3921900020,630790900099,0.14,0,0.01,0.13,,打草机线盒,Mower wire box,8467.99.00,12.60,0.21,0
,观察镜,Viewing glasses,3926901000,39269099000,0.15,0.13,,,屏蔽片,Shielding sheet,3921900020,630790900099,0.14,0,0.01,0.13,,角度规,Angle gauge,9031.80.60,12.60,0.21,0
,手镜,Hand mirror,7009920000,39269099000,0.15,0.13,,,止血带,Tourniquet,3921900020,630790900099,0.14,0,0.01,0.13,,车载充电器,Car charger,8504.34.00,12.60,0.105,0
,穿衣镜,Full-length mirror,7009920000,39269099000,0.15,0.13,,,遮光面料,Shading fabric,3921900020,630790900099,0.14,0,0.01,0.13,,电池充电器,Battery charger,8504.34.00,12.60,0.105,0
,落地镜,Floor-to-ceiling mirror,7009920000,39269099000,0.15,0.13,,,机罩,Hood,3923219090,630790900099,0.14,0,0.01,0.13,,电源充电器,Power charger,8504.40.60,18.00,0.21,0.03
,试衣镜,Fitting mirror,7009920000,39269099000,0.15,0.13,,,绕线器,Bobbin winder,3923400000,630790900099,0.14,0,0.01,0.13,,无线充电器,Wireless charger,8504.40.60,18.00,0.21,0.03
,旋转镜,Rotating mirror,7009920000,39269099000,0.15,0.13,,,门盖,Door lid,3923509090,630790900099,0.14,0,0.01,0.13,,纹身电源,Tattoo power supply,8504.40.90,02.00,0.21,0
,浴室镜,Bathroom mirror,7009920000,39269099000,0.15,0.13,,,前盖,Front cap,3923509090,630790900099,0.14,0,0.01,0.13,,直流电源,Dc power supply,8504.40.90,02.00,0.21,0
,装饰镜,Decorative mirror,7009920000,39269099000,0.15,0.13,,,外盖,outer lid,3923509090,630790900099,0.14,0,0.01,0.13,,直流电源模块,Dc power module,8504.40.90,02.00,0.21,0
,梳妆镜,Grooming mirror,7009920000,39269099000,0.15,0.13,,,网罩,Mesh cover,3923509090,630790900099,0.14,0,0.01,0.13,,驱动电源,Drive power supply,8504.40.90,02.00,0.21,0
,安瓿瓶,Ampoule bottle,7010100000,39269099000,0.15,0.13,,,罩盖,Cover cover,3923509090,630790900099,0.14,0,0.01,0.13,,整流稳压器,Rectifier regulator,8504.40.90,02.00,0.21,0
,比色皿,cuvette,7010900029,39269099000,0.15,0.13,,,罩子,Cover,3923509090,630790900099,0.14,0,0.01,0.13,,供应器,Supplies,8504.40.90,02.00,0.21,0
,锅盖顶,Pot lid top,3926901000,39269099000,0.15,0.13,,,保护盖,Protective cover,3923509090,630790900099,0.14,0,0.01,0.13,,稳压直流电源,Regulated DC power supply,8504.40.90,02.00,0.21,0
,玻璃收纳瓶,glass Condiment bottles,7013490090,39269099000,0.15,0.13,,,防水盖,Waterproof cover,3923509090,630790900099,0.14,0,0.01,0.13,,供电电源,Power supply,8504.40.90,02.00,0.21,0
,收纳罐,glass Storage tank,7013490090,39269099000,0.15,0.13,,,网状盖,Mesh lid,3923509090,630790900099,0.14,0,0.01,0.13,,变换器,Converter,8504.40.90,02.00,0.21,0
,酒瓶,wine bottle,7323939090,39269099000,0.15,0.13,,,保护器盖子,Protector cover,3923509090,630790900099,0.14,0,0.01,0.13,,灯丝电源,Filament power supply,8504.40.90,02.00,0.21,0
,滴瓶,Dropping bottle,3923309090,39269099000,0.15,0.13,,,绝缘保护盖,Insulated protective cover,3923509090,630790900099,0.14,0,0.01,0.13,,电源逆变器,Power inverter,8504.40.90,02.00,0.21,0
,糖果罐,Candy jars,3923309090,39269099000,0.15,0.13,,,纱网,Gauze netting,3925300090,630790900099,0.14,0,0.01,0.13,,混合逆变器,Hybrid inverter,8504.40.90,02.00,0.21,0
,糖瓶,sugar jar,7010900029,39269099000,0.15,0.13,,,窗帘挂扣,Curtain hanging clasp,3925300090,630790900099,0.14,0,0.01,0.13,,驱动,A drive,8504.40.90,02.00,0.21,0
,圆筒,cylinder,7013990090,39269099000,0.15,0.13,,,紧固带,Tightening tape,3925900019,630790900099,0.14,0,0.01,0.13,,整流桥,Rectifier bridge,8504.40.90,02.00,0.21,0
,乌龟缸,turtle jar,7013990090,39269099000,0.15,0.13,,,封面,The cover,3926100090,630790900099,0.14,0,0.01,0.13,,频率变换器,Frequency converter,8504.40.90,02.00,0.21,0
,高脚杯,glass Goblet,7013280000,39269099000,0.15,0.13,,,胸卡带绳,Name badge strap rope,3926100090,630790900099,0.14,0,0.01,0.13,,风力发电变频器,Wind power converter,8504.40.90,02.00,0.21,0
,玻璃仪器,Glass instruments,7017200000,39269099000,0.15,0.13,,,领花,collar insignia,3926209290,630790900099,0.14,0,0.01,0.13,,交流电源转换器,Ac power converter,8504.40.90,02.00,0.21,0
,酒杯,glasses cup,7013220090,39269099000,0.15,0.13,,,衣领条,Collar strips,3926209290,630790900099,0.14,0,0.01,0.13,,吸尘器充电底座,The vacuum cleaner charging base,8504.40.90,02.00,0.21,0
,防溅盖,splash caps,3923509090,39269099000,0.15,0.13,,,理发围裙,Barber apron,3926209290,630790900099,0.14,0,0.01,0.13,,直流电源转换器,Dc power converter,8504.40.90,02.00,0.21,0
,油壶,oilcan,7013490090,39269099000,0.15,0.13,,,家具保护垫,Furniture protective mat,3926300000,630790900099,0.14,0,0.01,0.13,,多功能移动电源,Multi-function mobile power supply,8504.40.90,02.00,0.21,0
,压粉器,Powder press for coffee machine,8516909090,39269099000,0.15,0.13,,,汽车防尘套,Car dust jacket,3926300000,630790900099,0.14,0,0.01,0.13,,电感,inductance,8504.50.00,18.00,0.21,0.03
,滴头,Dropper,3926901000,39269099000,0.15,0.13,,,串旗,String flags,3926409000,630790900099,0.14,0,0.01,0.13,,扼流圈,Choke coil,8504.50.00,18.00,0.21,0.03
,冲茶器,Tea brewer,7013490090,39269099000,0.15,0.13,,,工艺扇,Craft fan,3926409000,630790900099,0.14,0,0.01,0.13,,电源箱,Power box,8504.90.90,16.00,0.21,0.03
,储油器,Oil reservoir,7310290090,39269099000,0.15,0.13,,,手摇旗,Hand waving flags,3926409000,630790900099,0.14,0,0.01,0.13,,螺线圈,Spiral coil,8504.90.90,16.00,0.21,0.03
,菜盘,serving plates,7013410090,39269099000,0.15,0.13,,,窗帘挂饰,Curtain hangings,3926409000,630790900099,0.14,0,0.01,0.13,,纽扣电池,Button batteries,8506.30.90,16.00,0.21,0.03
,圆柱,Cylinder,9024900000,39269099000,0.15,0.13,,,亮片花边,Sequin lace,3926409000,630790900099,0.14,0,0.01,0.13,,汽车启动电源,Automobile starting power,8507.10.10,18.00,0.21,0.03
,离心管,Centrifuge tube,3917210090,39269099000,0.15,0.13,,,侧盖,side cover,3926901000,630790900099,0.14,0,0.01,0.13,,应急电源,Emergency power supply,8507.20.10,18.00,0.21,0.03
,锥形瓶,Conical bottle,3923309090,39269099000,0.15,0.13,,,挡盖,Cover,3926901000,630790900099,0.14,0,0.01,0.13,,镍氢充电电池,Nimh rechargeable batteries,8507.20.10,18.00,0.21,0.03
,人造钻石,Synthetic diamonds,7018100090,39269099000,0.15,0.13,,,顶盖,Top cover,3926901000,630790900099,0.14,0,0.01,0.13,,锂离子电池,Lithium-ion batteries,8507.60.00,18.00,0.21,0.03
,彩钻,colored diamonds,3926409000,39269099000,0.15,0.13,,,护盖,Mulch,3926901000,630790900099,0.14,0,0.01,0.13,,锂电池芯,Lithium battery core,8507.60.00,18.00,0.21,0.03
,彩石,colored stones,3926409000,39269099000,0.15,0.13,,,机盖,Cover,3926901000,630790900099,0.14,0,0.01,0.13,,锂蓄电池,Lithium storage battery,8507.60.00,18.00,0.21,0.03
,电镀珠,Electroplated beads,3926409000,39269099000,0.15,0.13,,,轮罩,Wheel cover,3926901000,630790900099,0.14,0,0.01,0.13,,手机电池,Cell phone batteries,8507.60.00,18.00,0.21,0.03
,方块珠,square bead,3926409000,39269099000,0.15,0.13,,,防护盖,Protective covers,3926901000,630790900099,0.14,0,0.01,0.13,,充电锂电池,Rechargeable lithium batteries,8507.60.00,18.00,0.21,0.03
,挂珠,hanging beads,3925900019,39269099000,0.15,0.13,,,分隔片,Dividers,3926901000,630790900099,0.14,0,0.01,0.13,,聚合物电池,Polymer battery,8507.60.00,18.00,0.21,0.03
,烟灰缸,ashtray,3926909990,39269099000,0.15,0.13,,,控制头,Control head,3926901000,630790900099,0.14,0,0.01,0.13,,锂电子电池,Lithium electronic battery,8507.60.00,18.00,0.21,0.03
,水晶球,Crystal ball,3926409000,39269099000,0.15,0.13,,,尼龙板,Nylon sheet,3926901000,630790900099,0.14,0,0.01,0.13,,锂蓄电池组,Lithium battery pack,8507.60.00,18.00,0.21,0.03
,装饰挂坠,Decorative pendant,3926409000,39269099000,0.15,0.13,,,吸尘罩,Dust cover,3926901000,630790900099,0.14,0,0.01,0.13,,笔记本电脑电池,Laptop battery,8507.60.00,18.00,0.21,0.03
,水晶花,Crystal Flowers,6702909000,39269099000,0.15,0.13,,,车罩,Car cover,3926901000,630790900099,0.14,0,0.01,0.13,,锂离子充电电池,Lithium-ion rechargeable batteries,8507.60.00,18.00,0.21,0.03
,弹珠,marble,7018100090,39269099000,0.15,0.13,,,盖罩,Lid cover,3926901000,630790900099,0.14,0,0.01,0.13,,锂离子电池模块,Lithium-ion battery module,8507.60.00,18.00,0.21,0.03
,钻球,Drill ball,7018100090,39269099000,0.15,0.13,,,机套,Cover,3926901000,630790900099,0.14,0,0.01,0.13,,相机电池,Camera batteries,8507.60.00,18.00,0.21,0.03
,石英球,Quartz Balls,7018100090,39269099000,0.15,0.13,,,拉旗,Pull the flag,3926901000,630790900099,0.14,0,0.01,0.13,,镍氢电池组,Nimh battery pack,8507.80.00,18.00,0.21,0.03
,水钻球,Rhinestone ball,7018100090,39269099000,0.15,0.13,,,瓶套,Bottle cover,3926901000,630790900099,0.14,0,0.01,0.13,,镍氢蓄电池,Nickel metal hydride battery,8507.80.00,18.00,0.21,0.03
,仿水晶球,Imitation crystal ball,7018100090,39269099000,0.15,0.13,,,筛网,Mesh sieve,3926901000,630790900099,0.14,0,0.01,0.13,,防雷器,Lightning Arrester,8535.30.29,16.00,0.21,0.03
,蜡烛水晶,Candle crystal,7018900000,39269099000,0.15,0.13,,,外罩,Outer cover,3926901000,630790900099,0.14,0,0.01,0.13,,电源保护器,Power supply protector,8536.30.10,00.00,0.21,0.03
,水晶饰品,Crystal accessories,7018900000,39269099000,0.15,0.13,,,网盖,Netting cover,3926901000,630790900099,0.14,0,0.01,0.13,,汽车充电器,Car charger,8536.69.10,16.00,0.21,0.03
,分光棱镜,Splitting prism,9001900090,39269099000,0.15,0.13,,,网箱,Netting box,3926901000,630790900099,0.14,0,0.01,0.13,,控制器模块,Controller module,8537.10.90,18.00,0.21,0.03
,光学玻璃,Optical glass,9001900090,39269099000,0.15,0.13,,,靴套,Boot covers,3926901000,630790900099,0.14,0,0.01,0.13,,电机驱动模块,Motor drive module,8537.10.90,18.00,0.21,0.03
,棱镜,Prisms,9002900000,39269099000,0.15,0.13,,,折扇,Folding fan,3926901000,630790900099,0.14,0,0.01,0.13,,太阳能电池板,Solar panels,8541.43.00,10.80,0.105,0
,风车,windmill,3926409000,39269099000,0.15,0.13,,,防虫网,Bug netting,3926901000,630790900099,0.14,0,0.01,0.13,,信号转换器,Signal converter,8543.70.40,00.00,0.105,0
,圆球,round ball,7018100090,39269099000,0.15,0.13,,,风扇罩,Fan cover,3926901000,630790900099,0.14,0,0.01,0.13,,光源,Light Source,8543.70.50,00.00,0.105,0
,装饰鞋,decorative shoes,3926409000,39269099000,0.15,0.13,,,护线套,bushing,3926901000,630790900099,0.14,0,0.01,0.13,,超声波电源,Ultrasonic power supply,8543.70.99,10.80,0.105,0
,鱼缸,fish tank,7013990090,39269099000,0.15,0.13,,,皮带罩,Belt cover,3924900059,630790900099,0.14,0,0.01,0.13,,电源板,Power strip,8544.42.00,16.00,0.21,0.03
,马赛克镜片,Mosaic lenses,9001404000,39269099000,0.15,0.13,,,三角牌,Triangle brand,3926901000,630790900099,0.14,0,0.01,0.13,,隔离器,isolator,8546.90.00,16.00,0.21,0.03
,吸管组,Straw set,9617000000,39269099000,0.15,0.13,,,下巴托,Lower bar,3926901000,630790900099,0.14,0,0.01,0.13,,电源稳压器,Power voltage regulator,9032.89.30,12.60,0.105,0
,魔石,Demonstone,6804300000,39269099000,0.15,0.13,,,引擎盖,Hood,3926901000,630790900099,0.14,0,0.01,0.13,,直流稳压电流,Dc voltage regulator current,9032.89.30,12.60,0.105,0
,刮痧板,scrapping plate,3926901000,39269099000,0.15,0.13,,,风道盖板,Duct cover,3926901000,630790900099,0.14,0,0.01,0.13,,稳压调节器,Voltage regulator,9032.89.30,12.60,0.105,0
,挂牌扣,tag clasp,3926409000,39269099000,0.15,0.13,,,火花塞套,Spark plug sleeve,3926901000,630790900099,0.14,0,0.01,0.13,,灯具电源,The power of lamps and lanterns,9405.39.00,18.00,0.21,0.03
,领带夹,Tie clips,7117199000,71171900000,0.15,0.13,,,烧烤炉罩,Grill cover,3926901000,630790900099,0.14,0,0.01,0.13,,渗压计,Osmometer,9025.80.00,18.00,0.21,0.03
,袖扣,cufflinks,7117900000,39269099000,0.15,0.13,,,仪表盘盖,Dashboard cover,3926901000,630790900099,0.14,0,0.01,0.13,,油表,Oil gauge,9026.20.10,18.00,0.21,0.03
,袖钉,Sleeve nails,7117110000,39269099000,0.15,0.13,,,自行车罩,Bike cover,3926901000,630790900099,0.14,0,0.01,0.13,,压力计,Pressure gauge,9026.20.10,18.00,0.21,0.03
,袖口,Cuff,7117110000,39269099000,0.15,0.13,,,餐盘防尘罩,Dinner plate dust cover,3926901000,630790900099,0.14,0,0.01,0.13,,压力变压器,Pressure transformer,9026.20.10,18.00,0.21,0.03
,耳环,earrings,7117199000,71171900000,0.15,0.13,,,汽车防尘罩,Car dust cover,3926901000,630790900099,0.14,0,0.01,0.13,,单表,Single table,9026.20.10,18.00,0.21,0.03
,戒指,ring,7117199000,71171900000,0.15,0.13,,,塑料下巴带,Plastic chin strap,3926901000,630790900099,0.14,0,0.01,0.13,,测压计,Pressure gauge,9026.20.10,18.00,0.21,0.03
,手链,Bracelet,7117199000,71171900000,0.15,0.13,,,洗衣机顶盖,Washing machine top cover,3926901000,630790900099,0.14,0,0.01,0.13,,检测仪,Detector,9026.20.10,18.00,0.21,0.03
,项链,necklace,7117199000,71171900000,0.15,0.13,,,线束保护套,Harness cover,3926901000,630790900099,0.14,0,0.01,0.13,,胎压笔,Tire pressure pen,9026.20.10,18.00,0.21,0.03
,胸针,brooch,7117199000,71171900000,0.15,0.13,,,自行车座套,Bike seat cover,3926901000,630790900099,0.14,0,0.01,0.13,,胎压表,Tire pressure table,9026.20.10,18.00,0.21,0.03
,仿首饰,Imitation jewelry,7117900000,39269099000,0.15,0.13,,,座椅头枕管套,Seat headrest tube covers,3926901000,630790900099,0.14,0,0.01,0.13,,盐度计,Salinometer,9026.20.10,18.00,0.21,0.03
,别针,pin,7319409000,39269099000,0.15,0.13,,,隔热棉,Insulation cotton,4016931990,630790900099,0.14,0,0.01,0.13,,测试仪表,Test gauge,9026.20.10,18.00,0.21,0.03
,串珠,Beads,3926409000,39269099000,0.15,0.13,,,防水软垫,Waterproof cushions,4016931990,630790900099,0.14,0,0.01,0.13,,高压压力表,High pressure gauge,9026.20.10,18.00,0.21,0.03
,挂件,pendant,3926409000,39269099000,0.15,0.13,,,水壶套,Kettle cover,4016999090,630790900099,0.14,0,0.01,0.13,,精度压力表,Precision pressure gauge,9026.20.10,18.00,0.21,0.03
,脚链,Anklet Jewelry,7117900000,39269099000,0.15,0.13,,,宠物篮,Pet basket,4201009090,630790900099,0.14,0,0.01,0.13,,气体压力表,Gas pressure gauge,9026.20.10,18.00,0.21,0.03
,胸章,badge,7117199000,71171900000,0.15,0.13,,,宠物窝,Pet house,4201009090,630790900099,0.14,0,0.01,0.13,,数字压力表,Digital pressure gauge,9026.20.10,18.00,0.21,0.03
,仿首饰零件,Imitation jewelry parts,7117900000,39269099000,0.15,0.13,,,马鞍套,Saddle covers,4201009090,630790900099,0.14,0,0.01,0.13,,压力表装置,Pressure gauge device,9026.20.10,18.00,0.21,0.03
,绞股线,Stranded wire,7312100050,39269099000,0.15,0.13,,,扇套,Fan sleeve,4202321029,630790900099,0.14,0,0.01,0.13,,压力测试仪,Pressure tester,9026.20.10,18.00,0.21,0.03
,绞股缆,Stranded cable,7312100050,39269099000,0.15,0.13,,,壁挂袋,Wall hanging bags,4202922090,630790900099,0.14,0,0.01,0.13,,胎压传感器,Tire pressure sensor,9026.20.10,18.00,0.21,0.03
,手镯,bracelet,7117199000,71171900000,0.15,0.13,,,挂衣袋,Garment hanging bag,4202922090,630790900099,0.14,0,0.01,0.13,,胎压监测器,Tire pressure monitor,9026.20.10,18.00,0.21,0.03
,吊坠,pendant,7117199000,71171900000,0.15,0.13,,,家具罩,Furniture covers,4202922090,630790900099,0.14,0,0.01,0.13,,压力表,manometer,9026.20.10,18.00,0.21,0.03
,压环,Gland ring,3917400019,39269099000,0.15,0.13,,,轮胎袋,Tire bag,4202922090,630790900099,0.14,0,0.01,0.13,,密度计,Densitometer,9026.20.10,18.00,0.21,0.03
,十字架,Cross,3918909090,39269099000,0.15,0.13,,,落叶袋,Leaf Bags,4202922090,630790900099,0.14,0,0.01,0.13,,空调压力表,Air conditioning pressure gauge,9026.20.10,18.00,0.21,0.03
,亮片,Glitter,3920100010,39269099000,0.15,0.13,,,枕头包,Pillow bag,4202922090,630790900099,0.14,0,0.01,0.13,,压力检测器,Pressure detector,9026.20.10,18.00,0.21,0.03
,挡板,Baffle,3921110000,39269099000,0.15,0.13,,,置物篮,Storage basket,4202922090,630790900099,0.14,0,0.01,0.13,,液压压力表,Hydraulic pressure gauge,9026.20.10,18.00,0.21,0.03
,戒子,Ring,3923509090,39269099000,0.15,0.13,,,置物箱,Storage bin,4202922090,630790900099,0.14,0,0.01,0.13,,胎压测试仪,Tire pressure tester,9026.20.10,18.00,0.21,0.03
,硅胶圈,Silicone ring,3924100019,39269099000,0.15,0.13,,,餐椅套,Dining chair covers,4205000000,630790900099,0.14,0,0.01,0.13,,胎压检测器,Tire Pressure detector,9026.20.10,18.00,0.21,0.03
,塑料环,Plastic rings,3924100019,39269099000,0.15,0.13,,,纺织物,Textiles,5603110000,630790900099,0.14,0,0.01,0.13,,泄漏测试仪,Leak tester,9026.20.10,18.00,0.21,0.03
,窗帘挂件,Curtain hangers,3925300090,39269099000,0.15,0.13,,,沙发布,Sofa cloth,5801100000,630790900099,0.14,0,0.01,0.13,,水位调节器,Water level regulator,9032.89.30,12.60,0.105,0
,塑料拉珠,Plastic bead,3925300090,39269099000,0.15,0.13,,,羊羔绒,Lambskin,5801330000,630790900099,0.14,0,0.01,0.13,,收银纸,Cash register paper,4811.90.90,10.80,0.21,0.03
,绣珠,Embroidered beads,3926209290,39269099000,0.15,0.13,,,窗帘挂绳,Curtain lanyard,5801360000,630790900099,0.14,0,0.01,0.13,,打卡纸,Playing card,4911.99.00,16.00,0.21,0.03
,腰扣,Belt buckle,3926209290,39269099000,0.15,0.13,,,晒衣网,The drying net,5804100000,630790900099,0.14,0,0.01,0.13,,打印机色带,Printer ribbon,8443.99.23,00.00,0.105,0
,圆环,Rings,3926209290,39269099000,0.15,0.13,,,食品罩,Food cover,5804100000,630790900099,0.14,0,0.01,0.13,,标志带,Marker tape,8443.99.23,00.00,0.105,0
,粘扣,Sticky clasp,3926209290,39269099000,0.15,0.13,,,花朵花边,Floral lace,5804210000,630790900099,0.14,0,0.01,0.13,,考勤卡,Timecard,9611.00.00,18.00,0.21,0.03
