返回目录,Unnamed: 1,云途大货18000专线挂号（特惠带电）,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,云途全球专线挂号（标快普货）,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,云途中包专线挂号（特惠普货）,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
,,美国,52136-0000,52136-9999,偏远区域,40,,,,,,,,美国,41083-0000,41083-9999,偏远区域,40
,,美国,52140-0000,52142-9999,偏远区域,40,,,,,,,,美国,41098-0000,41098-9999,偏远区域,40
,,美国,52144-0000,52144-9999,偏远区域,40,,,,,,,,美国,41124-0000,41124-9999,偏远区域,40
,,美国,52146-0000,52147-9999,偏远区域,40,,,,,,,,美国,59242-0000,59244-9999,偏远区域,40
,,美国,52151-0000,52151-9999,偏远区域,40,,,,,,,,美国,59247-0000,59247-9999,偏远区域,40
,,美国,52154-0000,52156-9999,偏远区域,40,,,,,,,,美国,59250-0000,59250-9999,偏远区域,40
,,美国,54965-0000,54967-9999,偏远区域,40,,,,,,,,美国,59252-0000,59253-9999,偏远区域,40
,,美国,54969-0000,54970-9999,偏远区域,40,,,,,,,,美国,59256-0000,59260-9999,偏远区域,40
,,美国,54974-0000,54977-9999,偏远区域,40,,,,,,,,美国,59262-0000,59262-9999,偏远区域,40
,,美国,54979-0000,54979-9999,偏远区域,40,,,,,,,,美国,59274-0000,59276-9999,偏远区域,40
,,美国,54982-0000,54984-9999,偏远区域,40,,,,,,,,美国,59311-0000,59319-9999,偏远区域,40
,,美国,54990-0000,54990-9999,偏远区域,40,,,,,,,,美国,59322-0000,59322-9999,偏远区域,40
,,美国,55002-0000,55002-9999,偏远区域,40,,,,,,,,美国,59324-0000,59324-9999,偏远区域,40
,,美国,55006-0000,55007-9999,偏远区域,40,,,,,,,,美国,59326-0000,59327-9999,偏远区域,40
,,美国,55009-0000,55009-9999,偏远区域,40,,,,,,,,美国,59332-0000,59332-9999,偏远区域,40
,,美国,55012-0000,55013-9999,偏远区域,40,,,,,,,,美国,59336-0000,59337-9999,偏远区域,40
,,美国,55017-0000,55017-9999,偏远区域,40,,,,,,,,美国,59339-0000,59339-9999,偏远区域,40
,,美国,55026-0000,55027-9999,偏远区域,40,,,,,,,,美国,59341-0000,59341-9999,偏远区域,40
,,美国,55030-0000,55032-9999,偏远区域,40,,,,,,,,美国,59343-0000,59345-9999,偏远区域,40
,,美国,55037-0000,55037-9999,偏远区域,40,,,,,,,,美国,59347-0000,59347-9999,偏远区域,40
,,美国,55040-0000,55041-9999,偏远区域,40,,,,,,,,美国,59349-0000,59349-9999,偏远区域,40
,,美国,55045-0000,55047-9999,偏远区域,40,,,,,,,,美国,59351-0000,59351-9999,偏远区域,40
,,美国,55051-0000,55051-9999,偏远区域,40,,,,,,,,美国,59353-0000,59353-9999,偏远区域,40
,,美国,55053-0000,55053-9999,偏远区域,40,,,,,,,,美国,72051-0000,72051-9999,偏远区域,40
,,美国,55063-0000,55063-9999,偏远区域,40,,,,,,,,美国,72069-0000,72069-9999,偏远区域,40
,,美国,55065-0000,55065-9999,偏远区域,40,,,,,,,,美国,72072-0000,72073-9999,偏远区域,40
,,美国,55067-0000,55067-9999,偏远区域,40,,,,,,,,美国,72075-0000,72075-9999,偏远区域,40
,,美国,55069-0000,55069-9999,偏远区域,40,,,,,,,,美国,72080-0000,72080-9999,偏远区域,40
,,美国,55072-0000,55074-9999,偏远区域,40,,,,,,,,美国,72121-0000,72121-9999,偏远区域,40
,,美国,57044-0000,57048-9999,偏远区域,40,,,,,,,,美国,72123-0000,72123-9999,偏远区域,40
,,美国,57050-0000,57051-9999,偏远区域,40,,,,,,,,美国,72140-0000,72141-9999,偏远区域,40
,,美国,57053-0000,57054-9999,偏远区域,40,,,,,,,,美国,72152-0000,72153-9999,偏远区域,40
,,美国,57057-0000,57059-9999,偏远区域,40,,,,,,,,美国,72165-0000,72168-9999,偏远区域,40
,,美国,57061-0000,57063-9999,偏远区域,40,,,,,,,,美国,72328-0000,72328-9999,偏远区域,40
,,美国,57065-0000,57066-9999,偏远区域,40,,,,,,,,美国,72332-0000,72332-9999,偏远区域,40
,,美国,57070-0000,57073-9999,偏远区域,40,,,,,,,,美国,72367-0000,72368-9999,偏远区域,40
,,美国,57075-0000,57077-9999,偏远区域,40,,,,,,,,美国,72379-0000,72379-9999,偏远区域,40
,,美国,57198-0000,57198-9999,偏远区域,40,,,,,,,,美国,72394-0000,72394-9999,偏远区域,40
,,美国,57212-0000,57214-9999,偏远区域,40,,,,,,,,美国,72410-0000,72410-9999,偏远区域,40
,,美国,57216-0000,57216-9999,偏远区域,40,,,,,,,,美国,72421-0000,72421-9999,偏远区域,40
,,美国,57218-0000,57221-9999,偏远区域,40,,,,,,,,美国,72424-0000,72425-9999,偏远区域,40
,,美国,57223-0000,57227-9999,偏远区域,40,,,,,,,,美国,72428-0000,72428-9999,偏远区域,40
,,美国,57231-0000,57231-9999,偏远区域,40,,,,,,,,美国,72431-0000,72431-9999,偏远区域,40
,,美国,57233-0000,57234-9999,偏远区域,40,,,,,,,,美国,72459-0000,72459-9999,偏远区域,40
,,美国,60949-0000,60949-9999,偏远区域,40,,,,,,,,美国,72465-0000,72465-9999,偏远区域,40
,,美国,60951-0000,60953-9999,偏远区域,40,,,,,,,,美国,72482-0000,72482-9999,偏远区域,40
,,美国,60955-0000,60955-9999,偏远区域,40,,,,,,,,美国,72512-0000,72512-9999,偏远区域,40
,,美国,60958-0000,60964-9999,偏远区域,40,,,,,,,,美国,72515-0000,72515-9999,偏远区域,40
,,美国,60966-0000,60969-9999,偏远区域,40,,,,,,,,美国,72517-0000,72517-9999,偏远区域,40
,,美国,60973-0000,60974-9999,偏远区域,40,,,,,,,,美国,72519-0000,72519-9999,偏远区域,40
,,美国,61001-0000,61001-9999,偏远区域,40,,,,,,,,美国,72528-0000,72528-9999,偏远区域,40
,,美国,61006-0000,61007-9999,偏远区域,40,,,,,,,,美国,72530-0000,72531-9999,偏远区域,40
,,美国,61012-0000,61012-9999,偏远区域,40,,,,,,,,美国,72533-0000,72533-9999,偏远区域,40
,,美国,61014-0000,61015-9999,偏远区域,40,,,,,,,,美国,72538-0000,72538-9999,偏远区域,40
,,美国,61018-0000,61019-9999,偏远区域,40,,,,,,,,美国,72542-0000,72542-9999,偏远区域,40
,,美国,61024-0000,61024-9999,偏远区域,40,,,,,,,,美国,82213-0000,82213-9999,偏远区域,40
,,美国,61028-0000,61028-9999,偏远区域,40,,,,,,,,美国,82217-0000,82219-9999,偏远区域,40
,,美国,61030-0000,61031-9999,偏远区域,40,,,,,,,,美国,82222-0000,82224-9999,偏远区域,40
,,美国,61038-0000,61039-9999,偏远区域,40,,,,,,,,美国,82229-0000,82229-9999,偏远区域,40
,,美国,61041-0000,61044-9999,偏远区域,40,,,,,,,,美国,82243-0000,82243-9999,偏远区域,40
,,美国,61046-0000,61050-9999,偏远区域,40,,,,,,,,美国,82310-0000,82310-9999,偏远区域,40
,,美国,62887-0000,62887-9999,偏远区域,40,,,,,,,,美国,82322-0000,82322-9999,偏远区域,40
,,美国,62889-0000,62890-9999,偏远区域,40,,,,,,,,美国,82329-0000,82329-9999,偏远区域,40
,,美国,62892-0000,62895-9999,偏远区域,40,,,,,,,,美国,82334-0000,82334-9999,偏远区域,40
,,美国,62897-0000,62897-9999,偏远区域,40,,,,,,,,美国,82422-0000,82422-9999,偏远区域,40
,,美国,62899-0000,62899-9999,偏远区域,40,,,,,,,,美国,82428-0000,82428-9999,偏远区域,40
,,美国,62905-0000,62905-9999,偏远区域,40,,,,,,,,美国,82433-0000,82433-9999,偏远区域,40
,,美国,62907-0000,62909-9999,偏远区域,40,,,,,,,,美国,82442-0000,82442-9999,偏远区域,40
,,美国,62912-0000,62912-9999,偏远区域,40,,,,,,,,美国,82512-0000,82512-9999,偏远区域,40
,,美国,62914-0000,62914-9999,偏远区域,40,,,,,,,,美国,82514-0000,82514-9999,偏远区域,40
,,美国,62916-0000,62917-9999,偏远区域,40,,,,,,,,美国,82620-0000,82620-9999,偏远区域,40
,,美国,62919-0000,62919-9999,偏远区域,40,,,,,,,,美国,82630-0000,82630-9999,偏远区域,40
,,美国,62923-0000,62924-9999,偏远区域,40,,,,,,,,美国,82635-0000,82635-9999,偏远区域,40
,,美国,62926-0000,62926-9999,偏远区域,40,,,,,,,,美国,82638-0000,82639-9999,偏远区域,40
,,美国,62932-0000,62932-9999,偏远区域,40,,,,,,,,美国,82642-0000,82642-9999,偏远区域,40
,,美国,62934-0000,62935-9999,偏远区域,40,,,,,,,,美国,82646-0000,82646-9999,偏远区域,40
,,美国,62941-0000,62943-9999,偏远区域,40,,,,,,,,美国,82701-0000,82701-9999,偏远区域,40
,,美国,62950-0000,62950-9999,偏远区域,40,,,,,,,,美国,82710-0000,82710-9999,偏远区域,40
,,美国,62952-0000,62954-9999,偏远区域,40,,,,,,,,美国,82712-0000,82712-9999,偏远区域,40
,,美国,62956-0000,62958-9999,偏远区域,40,,,,,,,,美国,82714-0000,82715-9999,偏远区域,40
,,美国,62960-0000,62961-9999,偏远区域,40,,,,,,,,美国,82720-0000,82721-9999,偏远区域,40
,,美国,62963-0000,62964-9999,偏远区域,40,,,,,,,,美国,82723-0000,82723-9999,偏远区域,40
,,美国,62967-0000,62967-9999,偏远区域,40,,,,,,,,美国,82725-0000,82725-9999,偏远区域,40
,,美国,62969-0000,62970-9999,偏远区域,40,,,,,,,,美国,82727-0000,82727-9999,偏远区域,40
,,美国,65689-0000,65689-9999,偏远区域,40,,,,,,,,美国,82729-0000,82731-9999,偏远区域,40
,,美国,65701-0000,65701-9999,偏远区域,40,,,,,,,,美国,82831-0000,82831-9999,偏远区域,40
,,美国,65705-0000,65705-9999,偏远区域,40,,,,,,,,美国,82835-0000,82835-9999,偏远区域,40
,,美国,65708-0000,65708-9999,偏远区域,40,,,,,,,,美国,97538-0000,97538-9999,偏远区域,40
,,美国,65710-0000,65711-9999,偏远区域,40,,,,,,,,美国,97541-0000,97541-9999,偏远区域,40
,,美国,65715-0000,65715-9999,偏远区域,40,,,,,,,,美国,97543-0000,97543-9999,偏远区域,40
,,美国,65720-0000,65720-9999,偏远区域,40,,,,,,,,美国,97621-0000,97626-9999,偏远区域,40
,,美国,65722-0000,65722-9999,偏远区域,40,,,,,,,,美国,97630-0000,97630-9999,偏远区域,40
,,美国,65724-0000,65725-9999,偏远区域,40,,,,,,,,美国,97634-0000,97634-9999,偏远区域,40
,,美国,65728-0000,65733-9999,偏远区域,40,,,,,,,,美国,97638-0000,97639-9999,偏远区域,40
,,美国,65737-0000,65737-9999,偏远区域,40,,,,,,,,美国,97710-0000,97710-9999,偏远区域,40
,,美国,65740-0000,65740-9999,偏远区域,40,,,,,,,,美国,97712-0000,97712-9999,偏远区域,40
,,美国,65746-0000,65746-9999,偏远区域,40,,,,,,,,美国,97721-0000,97722-9999,偏远区域,40
,,美国,65752-0000,65756-9999,偏远区域,40,,,,,,,,美国,97732-0000,97733-9999,偏远区域,40
,,美国,65759-0000,65760-9999,偏远区域,40,,,,,,,,美国,97735-0000,97736-9999,偏远区域,40
,,美国,65764-0000,65764-9999,偏远区域,40,,,,,,,,美国,97750-0000,97752-9999,偏远区域,40
,,美国,65766-0000,65767-9999,偏远区域,40,,,,,,,,美国,97758-0000,97758-9999,偏远区域,40
,,美国,65770-0000,65771-9999,偏远区域,40,,,,,,,,美国,97761-0000,97761-9999,偏远区域,40
,,美国,65773-0000,65777-9999,偏远区域,40,,,,,,,,美国,97813-0000,97813-9999,偏远区域,40
,,美国,65781-0000,65781-9999,偏远区域,40,,,,,,,,美国,97817-0000,97817-9999,偏远区域,40
,,美国,65785-0000,65786-9999,偏远区域,40,,,,,,,,美国,97819-0000,97819-9999,偏远区域,40
,,美国,65788-0000,65788-9999,偏远区域,40,,,,,,,,美国,97823-0000,97825-9999,偏远区域,40
,,美国,68464-0000,68466-9999,偏远区域,40,,,,,,,,美国,97830-0000,97830-9999,偏远区域,40
,,美国,68620-0000,68620-9999,偏远区域,40,,,,,,,,美国,97834-0000,97834-9999,偏远区域,40
,,美国,68622-0000,68624-9999,偏远区域,40,,,,,,,,美国,97837-0000,97837-9999,偏远区域,40
,,美国,68626-0000,68629-9999,偏远区域,40,,,,,,,,美国,97842-0000,97842-9999,偏远区域,40
,,美国,68632-0000,68636-9999,偏远区域,40,,,,,,,,美国,97848-0000,97848-9999,偏远区域,40
,,美国,68638-0000,68638-9999,偏远区域,40,,,,,,,,美国,97856-0000,97856-9999,偏远区域,40
,,美国,68640-0000,68644-9999,偏远区域,40,,,,,,,,美国,97859-0000,97859-9999,偏远区域,40
,,美国,68647-0000,68649-9999,偏远区域,40,,,,,,,,美国,97864-0000,97864-9999,偏远区域,40
,,美国,68651-0000,68655-9999,偏远区域,40,,,,,,,,美国,97868-0000,97868-9999,偏远区域,40
,,美国,68658-0000,68658-9999,偏远区域,40,,,,,,,,美国,03741-0000,03741-9999,偏远区域,40
,,美国,68660-0000,68660-9999,偏远区域,40,,,,,,,,美国,03743-0000,03743-9999,偏远区域,40
,,美国,68662-0000,68663-9999,偏远区域,40,,,,,,,,美国,03748-0000,03748-9999,偏远区域,40
,,美国,68665-0000,68667-9999,偏远区域,40,,,,,,,,美国,03753-0000,03754-9999,偏远区域,40
,,美国,68669-0000,68669-9999,偏远区域,40,,,,,,,,美国,03769-0000,03771-9999,偏远区域,40
,,美国,68710-0000,68711-9999,偏远区域,40,,,,,,,,美国,03773-0000,03774-9999,偏远区域,40
,,美国,68713-0000,68713-9999,偏远区域,40,,,,,,,,美国,03785-0000,03785-9999,偏远区域,40
,,美国,72082-0000,72085-9999,偏远区域,40,,,,,,,,美国,03811-0000,03811-9999,偏远区域,40
,,美国,72087-0000,72088-9999,偏远区域,40,,,,,,,,美国,03819-0000,03819-9999,偏远区域,40
,,美国,72101-0000,72102-9999,偏远区域,40,,,,,,,,美国,03823-0000,03825-9999,偏远区域,40
,,美国,72107-0000,72108-9999,偏远区域,40,,,,,,,,美国,03827-0000,03827-9999,偏远区域,40
,,美国,72111-0000,72112-9999,偏远区域,40,,,,,,,,美国,03838-0000,03838-9999,偏远区域,40
,,美国,72122-0000,72122-9999,偏远区域,40,,,,,,,,美国,03841-0000,03841-9999,偏远区域,40
,,美国,72125-0000,72137-9999,偏远区域,40,,,,,,,,美国,03844-0000,03844-9999,偏远区域,40
,,美国,72142-0000,72142-9999,偏远区域,40,,,,,,,,美国,03848-0000,03848-9999,偏远区域,40
,,美国,72156-0000,72157-9999,偏远区域,40,,,,,,,,美国,03850-0000,03850-9999,偏远区域,40
,,美国,72170-0000,72170-9999,偏远区域,40,,,,,,,,美国,03856-0000,03856-9999,偏远区域,40
,,美国,72175-0000,72175-9999,偏远区域,40,,,,,,,,美国,03861-0000,03861-9999,偏远区域,40
,,美国,72179-0000,72180-9999,偏远区域,40,,,,,,,,美国,03868-0000,03870-9999,偏远区域,40
,,美国,72182-0000,72182-9999,偏远区域,40,,,,,,,,美国,03873-0000,03873-9999,偏远区域,40
,,美国,72313-0000,72313-9999,偏远区域,40,,,,,,,,美国,03901-0000,03903-9999,偏远区域,40
,,美国,72320-0000,72320-9999,偏远区域,40,,,,,,,,美国,03905-0000,03905-9999,偏远区域,40
,,美国,72322-0000,72322-9999,偏远区域,40,,,,,,,,美国,03907-0000,03908-9999,偏远区域,40
,,美国,72324-0000,72327-9999,偏远区域,40,,,,,,,,美国,04002-0000,04002-9999,偏远区域,40
,,美国,75437-0000,75442-9999,偏远区域,40,,,,,,,,美国,04015-0000,04015-9999,偏远区域,40
,,美国,75444-0000,75444-9999,偏远区域,40,,,,,,,,美国,04021-0000,04021-9999,偏远区域,40
,,美国,75446-0000,75449-9999,偏远区域,40,,,,,,,,美国,04030-0000,04030-9999,偏远区域,40
,,美国,75451-0000,75453-9999,偏远区域,40,,,,,,,,美国,04033-0000,04033-9999,偏远区域,40
,,美国,75457-0000,75458-9999,偏远区域,40,,,,,,,,美国,04038-0000,04039-9999,偏远区域,40
,,美国,75462-0000,75462-9999,偏远区域,40,,,,,,,,美国,10588-0000,10588-9999,偏远区域,40
,,美国,75468-0000,75474-9999,偏远区域,40,,,,,,,,美国,10590-0000,10590-9999,偏远区域,40
,,美国,75478-0000,75478-9999,偏远区域,40,,,,,,,,美国,10597-0000,10597-9999,偏远区域,40
,,美国,75481-0000,75481-9999,偏远区域,40,,,,,,,,美国,10916-0000,10916-9999,偏远区域,40
,,美国,75486-0000,75488-9999,偏远区域,40,,,,,,,,美国,10919-0000,10919-9999,偏远区域,40
,,美国,75491-0000,75491-9999,偏远区域,40,,,,,,,,美国,10922-0000,10922-9999,偏远区域,40
,,美国,75493-0000,75494-9999,偏远区域,40,,,,,,,,美国,10924-0000,10925-9999,偏远区域,40
,,美国,75496-0000,75497-9999,偏远区域,40,,,,,,,,美国,10930-0000,10931-9999,偏远区域,40
,,美国,75550-0000,75550-9999,偏远区域,40,,,,,,,,美国,10933-0000,10933-9999,偏远区域,40
,,美国,75556-0000,75556-9999,偏远区域,40,,,,,,,,美国,10958-0000,10958-9999,偏远区域,40
,,美国,75562-0000,75563-9999,偏远区域,40,,,,,,,,美国,10963-0000,10964-9999,偏远区域,40
,,美国,75566-0000,75568-9999,偏远区域,40,,,,,,,,美国,10968-0000,10968-9999,偏远区域,40
,,美国,79243-0000,79245-9999,偏远区域,40,,,,,,,,美国,10973-0000,10975-9999,偏远区域,40
,,美国,79250-0000,79250-9999,偏远区域,40,,,,,,,,美国,10979-0000,10979-9999,偏远区域,40
,,美国,79252-0000,79252-9999,偏远区域,40,,,,,,,,美国,10985-0000,10987-9999,偏远区域,40
,,美国,79255-0000,79258-9999,偏远区域,40,,,,,,,,美国,10990-0000,10990-9999,偏远区域,40
,,美国,79261-0000,79261-9999,偏远区域,40,,,,,,,,美国,10998-0000,10998-9999,偏远区域,40
,,美国,79311-0000,79313-9999,偏远区域,40,,,,,,,,美国,11569-0000,11569-9999,偏远区域,40
,,美国,79316-0000,79316-9999,偏远区域,40,,,,,,,,美国,11792-0000,11792-9999,偏远区域,40
,,美国,79320-0000,79320-9999,偏远区域,40,,,,,,,,美国,11930-0000,11930-9999,偏远区域,40
,,美国,79322-0000,79323-9999,偏远区域,40,,,,,,,,美国,11932-0000,11933-9999,偏远区域,40
,,美国,79325-0000,79325-9999,偏远区域,40,,,,,,,,美国,11935-0000,11935-9999,偏远区域,40
,,美国,79329-0000,79329-9999,偏远区域,40,,,,,,,,美国,11937-0000,11937-9999,偏远区域,40
,,美国,79331-0000,79331-9999,偏远区域,40,,,,,,,,美国,11939-0000,11939-9999,偏远区域,40
,,美国,79336-0000,79336-9999,偏远区域,40,,,,,,,,美国,11941-0000,11942-9999,偏远区域,40
,,美国,79338-0000,79339-9999,偏远区域,40,,,,,,,,美国,11944-0000,11944-9999,偏远区域,40
,,美国,79342-0000,79344-9999,偏远区域,40,,,,,,,,美国,11946-0000,11946-9999,偏远区域,40
,,美国,79346-0000,79347-9999,偏远区域,40,,,,,,,,美国,11948-0000,11949-9999,偏远区域,40
,,美国,79353-0000,79353-9999,偏远区域,40,,,,,,,,美国,11952-0000,11952-9999,偏远区域,40
,,美国,79355-0000,79360-9999,偏远区域,40,,,,,,,,美国,11954-0000,11955-9999,偏远区域,40
,,美国,79364-0000,79364-9999,偏远区域,40,,,,,,,,美国,15698-0000,15698-9999,偏远区域,40
,,美国,79369-0000,79373-9999,偏远区域,40,,,,,,,,美国,15710-0000,15710-9999,偏远区域,40
,,美国,84073-0000,84073-9999,偏远区域,40,,,,,,,,美国,15712-0000,15712-9999,偏远区域,40
,,美国,84076-0000,84076-9999,偏远区域,40,,,,,,,,美国,15714-0000,15714-9999,偏远区域,40
,,美国,84078-0000,84080-9999,偏远区域,40,,,,,,,,美国,15717-0000,15717-9999,偏远区域,40
,,美国,84082-0000,84083-9999,偏远区域,40,,,,,,,,美国,15720-0000,15723-9999,偏远区域,40
,,美国,84085-0000,84086-9999,偏远区域,40,,,,,,,,美国,15728-0000,15728-9999,偏远区域,40
,,美国,84301-0000,84301-9999,偏远区域,40,,,,,,,,美国,15730-0000,15731-9999,偏远区域,40
,,美国,84305-0000,84312-9999,偏远区域,40,,,,,,,,美国,15734-0000,15734-9999,偏远区域,40
,,美国,84314-0000,84314-9999,偏远区域,40,,,,,,,,美国,15738-0000,15739-9999,偏远区域,40
,,美国,84316-0000,84317-9999,偏远区域,40,,,,,,,,美国,15741-0000,15741-9999,偏远区域,40
,,美国,84320-0000,84320-9999,偏远区域,40,,,,,,,,美国,15748-0000,15748-9999,偏远区域,40
,,美国,84324-0000,84324-9999,偏远区域,40,,,,,,,,美国,15750-0000,15750-9999,偏远区域,40
,,美国,84327-0000,84328-9999,偏远区域,40,,,,,,,,美国,15752-0000,15752-9999,偏远区域,40
,,美国,84330-0000,84331-9999,偏远区域,40,,,,,,,,美国,15754-0000,15754-9999,偏远区域,40
,,美国,84333-0000,84334-9999,偏远区域,40,,,,,,,,美国,15760-0000,15762-9999,偏远区域,40
,,美国,84338-0000,84338-9999,偏远区域,40,,,,,,,,美国,15764-0000,15764-9999,偏远区域,40
,,美国,84340-0000,84340-9999,偏远区域,40,,,,,,,,美国,15775-0000,15777-9999,偏远区域,40
,,美国,84501-0000,84501-9999,偏远区域,40,,,,,,,,美国,15783-0000,15783-9999,偏远区域,40
,,美国,84511-0000,84513-9999,偏远区域,40,,,,,,,,美国,15823-0000,15825-9999,偏远区域,40
,,美国,84518-0000,84518-9999,偏远区域,40,,,,,,,,美国,15827-0000,15827-9999,偏远区域,40
,,美国,84520-0000,84522-9999,偏远区域,40,,,,,,,,美国,15840-0000,15841-9999,偏远区域,40
,,美国,84525-0000,84526-9999,偏远区域,40,,,,,,,,美国,15845-0000,15846-9999,偏远区域,40
,,美国,93660-0000,93661-9999,偏远区域,40,,,,,,,,美国,15851-0000,15851-9999,偏远区域,40
,,美国,93665-0000,93665-9999,偏远区域,40,,,,,,,,美国,15853-0000,15853-9999,偏远区域,40
,,美国,93668-0000,93670-9999,偏远区域,40,,,,,,,,美国,15857-0000,15857-9999,偏远区域,40
,,美国,93908-0000,93908-9999,偏远区域,40,,,,,,,,美国,15865-0000,15866-9999,偏远区域,40
,,美国,93924-0000,93928-9999,偏远区域,40,,,,,,,,美国,20634-0000,20637-9999,偏远区域,40
,,美国,93930-0000,93930-9999,偏远区域,40,,,,,,,,美国,20639-0000,20640-9999,偏远区域,40
,,美国,93960-0000,93960-9999,偏远区域,40,,,,,,,,美国,20643-0000,20643-9999,偏远区域,40
,,美国,93962-0000,93962-9999,偏远区域,40,,,,,,,,美国,20646-0000,20646-9999,偏远区域,40
,,美国,94021-0000,94021-9999,偏远区域,40,,,,,,,,美国,20650-0000,20650-9999,偏远区域,40
,,美国,94074-0000,94074-9999,偏远区域,40,,,,,,,,美国,20653-0000,20653-9999,偏远区域,40
,,美国,94511-0000,94512-9999,偏远区域,40,,,,,,,,美国,20657-0000,20660-9999,偏远区域,40
,,美国,94514-0000,94514-9999,偏远区域,40,,,,,,,,美国,20667-0000,20667-9999,偏远区域,40
,,美国,94569-0000,94569-9999,偏远区域,40,,,,,,,,美国,20675-0000,20678-9999,偏远区域,40
,,美国,94571-0000,94571-9999,偏远区域,40,,,,,,,,美国,20684-0000,20685-9999,偏远区域,40
,,美国,94576-0000,94576-9999,偏远区域,40,,,,,,,,美国,20688-0000,20690-9999,偏远区域,40
,,美国,94586-0000,94586-9999,偏远区域,40,,,,,,,,美国,20693-0000,20693-9999,偏远区域,40
,,美国,94922-0000,94924-9999,偏远区域,40,,,,,,,,美国,20695-0000,20695-9999,偏远区域,40
,,美国,94929-0000,94929-9999,偏远区域,40,,,,,,,,美国,20711-0000,20711-9999,偏远区域,40
,,美国,94933-0000,94933-9999,偏远区域,40,,,,,,,,美国,20732-0000,20733-9999,偏远区域,40
,,美国,94937-0000,94937-9999,偏远区域,40,,,,,,,,美国,20736-0000,20736-9999,偏远区域,40
,,美国,94940-0000,94940-9999,偏远区域,40,,,,,,,,美国,20744-0000,20744-9999,偏远区域,40
,,美国,94946-0000,94946-9999,偏远区域,40,,,,,,,,美国,20749-0000,20749-9999,偏远区域,40
,,美国,94950-0000,94950-9999,偏远区域,40,,,,,,,,美国,20751-0000,20751-9999,偏远区域,40
,,美国,94956-0000,94956-9999,偏远区域,40,,,,,,,,美国,20754-0000,20754-9999,偏远区域,40
,,美国,94963-0000,94963-9999,偏远区域,40,,,,,,,,美国,20758-0000,20758-9999,偏远区域,40
,,美国,94970-0000,94971-9999,偏远区域,40,,,,,,,,美国,20764-0000,20765-9999,偏远区域,40
,,美国,94973-0000,94973-9999,偏远区域,40,,,,,,,,美国,20770-0000,20770-9999,偏远区域,40
,,美国,95006-0000,95006-9999,偏远区域,40,,,,,,,,美国,20776-0000,20778-9999,偏远区域,40
,,美国,95017-0000,95017-9999,偏远区域,40,,,,,,,,美国,27813-0000,27813-9999,偏远区域,40
,,美国,95026-0000,95026-9999,偏远区域,40,,,,,,,,美国,27819-0000,27819-9999,偏远区域,40
,,美国,98647-0000,98649-9999,偏远区域,40,,,,,,,,美国,27823-0000,27823-9999,偏远区域,40
,,美国,98651-0000,98651-9999,偏远区域,40,,,,,,,,美国,27825-0000,27825-9999,偏远区域,40
,,美国,98670-0000,98670-9999,偏远区域,40,,,,,,,,美国,27828-0000,27828-9999,偏远区域,40
,,美国,98672-0000,98673-9999,偏远区域,40,,,,,,,,美国,27837-0000,27837-9999,偏远区域,40
,,美国,98675-0000,98675-9999,偏远区域,40,,,,,,,,美国,27841-0000,27841-9999,偏远区域,40
,,美国,98812-0000,98816-9999,偏远区域,40,,,,,,,,美国,27855-0000,27856-9999,偏远区域,40
,,美国,98819-0000,98819-9999,偏远区域,40,,,,,,,,美国,27863-0000,27864-9999,偏远区域,40
,,美国,98821-0000,98822-9999,偏远区域,40,,,,,,,,美国,27867-0000,27868-9999,偏远区域,40
,,美国,98826-0000,98827-9999,偏远区域,40,,,,,,,,美国,27870-0000,27870-9999,偏远区域,40
,,美国,98829-0000,98829-9999,偏远区域,40,,,,,,,,美国,27880-0000,27881-9999,偏远区域,40
,,美国,98831-0000,98831-9999,偏远区域,40,,,,,,,,美国,27886-0000,27886-9999,偏远区域,40
,,美国,98833-0000,98833-9999,偏远区域,40,,,,,,,,美国,27889-0000,27889-9999,偏远区域,40
,,美国,98836-0000,98836-9999,偏远区域,40,,,,,,,,美国,27891-0000,27892-9999,偏远区域,40
,,美国,98840-0000,98840-9999,偏远区域,40,,,,,,,,美国,27906-0000,27906-9999,偏远区域,40
,,美国,98843-0000,98843-9999,偏远区域,40,,,,,,,,美国,27909-0000,27910-9999,偏远区域,40
,,美国,98846-0000,98847-9999,偏远区域,40,,,,,,,,美国,27916-0000,27917-9999,偏远区域,40
,,美国,98849-0000,98849-9999,偏远区域,40,,,,,,,,美国,27929-0000,27930-9999,偏远区域,40
,,美国,98851-0000,98852-9999,偏远区域,40,,,,,,,,美国,27932-0000,27932-9999,偏远区域,40
,,美国,98855-0000,98858-9999,偏远区域,40,,,,,,,,美国,27939-0000,27939-9999,偏远区域,40
,,美国,98860-0000,98860-9999,偏远区域,40,,,,,,,,美国,27941-0000,27941-9999,偏远区域,40
,,美国,98862-0000,98862-9999,偏远区域,40,,,,,,,,美国,27944-0000,27944-9999,偏远区域,40
,,美国,98922-0000,98922-9999,偏远区域,40,,,,,,,,美国,27947-0000,27947-9999,偏远区域,40
,,美国,98926-0000,98926-9999,偏远区域,40,,,,,,,,美国,27949-0000,27949-9999,偏远区域,40
,,美国,98930-0000,98930-9999,偏远区域,40,,,,,,,,美国,27954-0000,27954-9999,偏远区域,40
